experimento;dataset;estructura_datos;clave;cantidad_tweets;repeticion;tiempo_ms;memoria_bytes
1213;auspol2019.csv;hashing_cerrado_linear;user_screen_name;70000;13;95.728;2621480
1214;auspol2019.csv;hashing_cerrado_linear;user_screen_name;70000;14;95.557;2621480
1215;auspol2019.csv;hashing_cerrado_linear;user_screen_name;70000;15;95.655;2621480
1216;auspol2019.csv;hashing_cerrado_linear;user_screen_name;70000;16;96.899;2621480
1217;auspol2019.csv;hashing_cerrado_linear;user_screen_name;70000;17;87.962;2621480
1218;auspol2019.csv;hashing_cerrado_linear;user_screen_name;70000;18;94.960;2621480
1219;auspol2019.csv;hashing_cerrado_linear;user_screen_name;70000;19;104.419;2621480
1220;auspol2019.csv;hashing_cerrado_linear;user_screen_name;70000;20;100.374;2621480
1221;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;1;103.949;2621480
1222;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;2;109.360;2621480
1223;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;3;104.563;2621480
1224;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;4;103.545;2621480
1225;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;5;111.138;2621480
1226;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;6;115.442;2621480
1227;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;7;101.915;2621480
1228;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;8;100.484;2621480
1229;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;9;107.228;2621480
1230;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;10;101.517;2621480
1231;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;11;112.215;2621480
1232;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;12;100.639;2621480
1233;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;13;109.479;2621480
1234;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;14;102.072;2621480
1235;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;15;114.614;2621480
1236;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;16;104.113;2621480
1237;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;17;101.590;2621480
1238;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;18;104.108;2621480
1239;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;19;101.612;2621480
1240;auspol2019.csv;hashing_cerrado_linear;user_screen_name;80000;20;99.436;2621480
1241;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;1;118.088;2621480
1242;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;2;118.874;2621480
1243;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;3;111.351;2621480
1244;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;4;118.538;2621480
1245;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;5;116.447;2621480
1246;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;6;124.442;2621480
1247;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;7;109.285;2621480
1248;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;8;113.688;2621480
1249;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;9;108.379;2621480
1250;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;10;111.196;2621480
1251;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;11;111.190;2621480
1252;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;12;112.020;2621480
1253;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;13;111.249;2621480
1254;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;14;119.468;2621480
1255;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;15;113.286;2621480
1256;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;16;110.780;2621480
1257;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;17;110.347;2621480
1258;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;18;107.553;2621480
1259;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;19;108.559;2621480
1260;auspol2019.csv;hashing_cerrado_linear;user_screen_name;90000;20;115.675;2621480
1261;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;1;113.031;2621480
1262;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;2;122.725;2621480
1263;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;3;115.585;2621480
1264;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;4;119.281;2621480
1265;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;5;112.976;2621480
1266;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;6;118.958;2621480
1267;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;7;117.775;2621480
1268;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;8;121.640;2621480
1269;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;9;121.534;2621480
1270;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;10;115.289;2621480
1271;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;11;107.183;2621480
1272;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;12;118.157;2621480
1273;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;13;114.554;2621480
1274;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;14;108.928;2621480
1275;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;15;118.819;2621480
1276;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;16;115.411;2621480
1277;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;17;115.745;2621480
1278;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;18;112.612;2621480
1279;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;19;116.606;2621480
1280;auspol2019.csv;hashing_cerrado_linear;user_screen_name;100000;20;117.070;2621480
1281;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;1;119.263;2621480
1282;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;2;117.743;2621480
1283;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;3;120.839;2621480
1284;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;4;120.243;2621480
1285;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;5;127.484;2621480
1286;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;6;125.477;2621480
1287;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;7;143.323;2621480
1288;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;8;140.440;2621480
1289;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;9;141.050;2621480
1290;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;10;143.803;2621480
1291;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;11;158.455;2621480
1292;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;12;138.121;2621480
1293;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;13;156.517;2621480
1294;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;14;183.130;2621480
1295;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;15;132.411;2621480
1296;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;16;129.230;2621480
1297;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;17;128.118;2621480
1298;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;18;139.154;2621480
1299;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;19;135.439;2621480
1300;auspol2019.csv;hashing_cerrado_linear;user_screen_name;110000;20;131.416;2621480
1301;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;1;412.176;2621480
1302;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;2;184.224;2621480
1303;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;3;159.959;2621480
1304;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;4;158.322;2621480
1305;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;5;159.759;2621480
1306;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;6;146.790;2621480
1307;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;7;157.680;2621480
1308;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;8;145.744;2621480
1309;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;9;149.194;2621480
1310;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;10;160.304;2621480
1311;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;11;148.585;2621480
1312;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;12;149.895;2621480
1313;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;13;135.135;2621480
1314;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;14;125.850;2621480
1315;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;15;128.356;2621480
1316;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;16;136.604;2621480
1317;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;17;166.330;2621480
1318;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;18;155.312;2621480
1319;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;19;157.909;2621480
1320;auspol2019.csv;hashing_cerrado_linear;user_screen_name;120000;20;160.309;2621480
1321;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;1;153.600;2621480
1322;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;2;152.706;2621480
1323;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;3;160.792;2621480
1324;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;4;148.810;2621480
1325;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;5;165.792;2621480
1326;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;6;178.065;2621480
1327;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;7;151.103;2621480
1328;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;8;160.009;2621480
1329;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;9;159.141;2621480
1330;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;10;166.161;2621480
1331;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;11;168.862;2621480
1332;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;12;142.170;2621480
1333;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;13;136.613;2621480
1334;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;14;137.175;2621480
1335;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;15;132.584;2621480
1336;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;16;150.137;2621480
1337;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;17;150.244;2621480
1338;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;18;131.341;2621480
1339;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;19;141.800;2621480
1340;auspol2019.csv;hashing_cerrado_linear;user_screen_name;130000;20;137.614;2621480
1341;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;1;141.594;2621480
1342;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;2;143.270;2621480
1343;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;3;166.316;2621480
1344;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;4;152.655;2621480
1345;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;5;151.925;2621480
1346;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;6;146.803;2621480
1347;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;7;144.219;2621480
1348;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;8;141.512;2621480
1349;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;9;147.423;2621480
1350;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;10;150.115;2621480
1351;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;11;135.565;2621480
1352;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;12;146.374;2621480
1353;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;13;133.749;2621480
1354;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;14;145.734;2621480
1355;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;15;133.853;2621480
1356;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;16;154.438;2621480
1357;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;17;141.576;2621480
1358;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;18;140.419;2621480
1359;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;19;146.064;2621480
1360;auspol2019.csv;hashing_cerrado_linear;user_screen_name;140000;20;140.214;2621480
1361;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;1;148.904;2621480
1362;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;2;144.489;2621480
1363;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;3;161.096;2621480
1364;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;4;152.325;2621480
1365;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;5;145.135;2621480
1366;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;6;169.259;2621480
1367;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;7;178.912;2621480
1368;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;8;183.246;2621480
1369;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;9;177.294;2621480
1370;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;10;172.705;2621480
1371;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;11;163.723;2621480
1372;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;12;162.158;2621480
1373;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;13;165.541;2621480
1374;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;14;168.057;2621480
1375;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;15;159.085;2621480
1376;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;16;469.978;2621480
1377;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;17;153.587;2621480
1378;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;18;157.012;2621480
1379;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;19;142.161;2621480
1380;auspol2019.csv;hashing_cerrado_linear;user_screen_name;150000;20;157.548;2621480
1381;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;1;146.053;2621480
1382;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;2;158.376;2621480
1383;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;3;152.112;2621480
1384;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;4;145.305;2621480
1385;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;5;148.833;2621480
1386;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;6;175.286;2621480
1387;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;7;164.401;2621480
1388;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;8;168.432;2621480
1389;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;9;153.865;2621480
1390;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;10;149.250;2621480
1391;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;11;152.885;2621480
1392;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;12;147.850;2621480
1393;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;13;153.114;2621480
1394;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;14;145.492;2621480
1395;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;15;153.224;2621480
1396;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;16;151.904;2621480
1397;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;17;145.326;2621480
1398;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;18;147.716;2621480
1399;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;19;153.321;2621480
1400;auspol2019.csv;hashing_cerrado_linear;user_screen_name;160000;20;167.671;2621480
1401;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;1;157.169;2621480
1402;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;2;159.911;2621480
1403;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;3;153.761;2621480
1404;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;4;164.041;2621480
1405;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;5;162.574;2621480
1406;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;6;161.266;2621480
1407;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;7;168.297;2621480
1408;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;8;159.047;2621480
1409;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;9;159.457;2621480
1410;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;10;208.571;2621480
1411;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;11;168.931;2621480
1412;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;12;162.045;2621480
1413;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;13;165.601;2621480
1414;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;14;163.784;2621480
1415;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;15;163.237;2621480
1416;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;16;165.732;2621480
1417;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;17;162.075;2621480
1418;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;18;162.950;2621480
1419;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;19;181.693;2621480
1420;auspol2019.csv;hashing_cerrado_linear;user_screen_name;170000;20;160.044;2621480
1421;auspol2019.csv;hashing_cerrado_linear;user_screen_name;180000;1;165.603;2621480
1422;auspol2019.csv;hashing_cerrado_linear;user_screen_name;180000;2;168.959;2621480
1423;auspol2019.csv;hashing_cerrado_linear;user_screen_name;180000;3;165.081;2621480
1424;auspol2019.csv;hashing_cerrado_linear;user_screen_name;180000;4;172.248;2621480
1425;auspol2019.csv;hashing_cerrado_linear;user_screen_name;180000;5;190.109;2621480
1426;auspol2019.csv;hashing_cerrado_linear;user_screen_name;180000;6;481.987;2621480
1427;auspol2019.csv;hashing_cerrado_linear;user_screen_name;180000;7;199.187;2621480
1428;auspol2019.csv;hashing_cerrado_linear;user_screen_name;180000;8;183.337;2621480
1429;auspol2019.csv;hashing_cerrado_linear;user_screen_name;180000;9;166.043;2621480
1430;auspol2019.csv;hashing_cerrado_linear;user_screen_name;180000;10;168.396;2621480
1431;auspol2019.csv;hashing_cerrado_linear;user_screen_name;180000;11;166.390;2621480
